name,address,description,inquiries,imageName,sigungu
은하곱창,서울특별시 동대문구 전농로15길 22 북동점포,"은하 곱창은 서울특별시 동대문구 전농동에 있는 돼지 곱창전문점이다. 대중교통을 이용할 경우 경의중앙선 청량리역 3번 출구와 가장 가깝다. 식당 간판이나 내부는 실내 포장마차 같은 정겨운 분위기로 벽지는 신문을 사용했다. 연예인들이 자주 찾는 곳으로 싸인도 많이 붙여 놓았다. 대표 메뉴는 곱창전골로 큼지막한 곱창에 떡과 채소가 들어있고, 채소는 무한 리필이다, 마지막에 법을 볶아 먹는다. 가까운 곳에 있는 청량리 수산시장이나 버들 습지가 있어 식사 후 둘러볼 만 하다.",02-2247-0254,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=95693752-023e-41fb-b152-5a32f1a79ca6,동대문구
월래순교자관,서울특별시 구로구 디지털로19길 12,"월례순교자관은 7호선 남구로역 3번 출구에서 670m에 자리하고 있다. 건물 외관은 전형적인 동네 중국집처럼 세월의 흔적을 담고 있는 월례순교자관은 특색 있는 만두로 SBS 생활의 달인 등 여러 방송에서 소개되었다. 대표 메뉴인 소룡포는 딤섬 또는 샤오룽바오와 다른 음식이다. 두꺼운 만두피 속에 육즙을 가득 담고 있어 인기다. 군만두 역시 이 집의 인기 메뉴로 양도 푸짐하여 식사 대용으로 좋다. 주변에 광명전통시장, 보라매공원, 고척스카이돔 등이 있다.",02-855-8488,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=793b28b1-56d2-4a01-94db-f7095eaf1692,구로구
도봉산양고기,서울특별시 도봉구 도봉로191길 99-6,"도봉산양고기는 다사랑요양원 인근에 있는 양고기 맛집이다. 도봉산역 1번 출구에 있다. 입구에 들어서면 나무다리가 나오는데 다리 주변부터 식당 입구까지 온통 초록색 나뭇잎이 가득하다. 마치 초록의 동굴을 지나는 느낌이다. 이곳의 인기 메뉴는 양삼각갈비다. 초벌구이해서 나오기 때문에 오래 기다리지 않고 먹을 수 있다. 양고기를 각종 야채, 나물과 함께 먹으면 양고기의 풍미를 한층 더 진하게 느낄 수 있다. 마무리로는 잔치국수나 막국수가 있다. 야외 좌석에 앉아서 먹으려면 예약은 필수다. 북한산국립공원 근처에 있어 산행 후 들르기 좋다.",02-3492-3324,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f27b23d4-8a4b-4963-95cb-e3b34b94a7ea,도봉구
무수옥,서울특별시 도봉구 도봉로165길 15,"무수옥은 도봉구에 오래된 전통의 한식 맛집이다. 무수옥의 외관은 멋지진 않지만, 70년 전통 맛집의 세월을 느낄 수 있다. 각 방마다 며느리방, 할머니방, 별채 등 이름을 정해둔 것이 특징이다. 무수옥의 설렁탕은 고기와 육수가 잘 어우러져 담백하다. 더 맛있게 먹으려면 무채를 넣어 먹으면 감칠맛이 더해진다고 한다. 맛집으로 이미 다수 방송에 소개되었고, 위생과 식품안전은 농림축산식품부 제공 안심식당으로 지정되었다. 단체석도 마련되어 있어 모임 장소로도 좋다. 도봉역 2번 출구에서 가까우며, 주변에 평화문화 진지, 창포원, 도봉산 등이 있어 함께 둘러보기 좋다.
※ 반려동물 동반 불가",02-954-6292,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2addc477-070e-4340-a3b7-edc245c3f23c,도봉구
포레스트 청담,서울특별시 강남구 선릉로 803 이니셜타워Ⅱ,"포레스트 청담은 압구정로데오역과 청담동 명품 거리 사이에 있다. 이탈리아 음식인 피자와 파스타부터 한국인의 입맛을 사로잡는 한우 스테이크, 그리고 와인 등 최고급 양식 메뉴와 디저트가 준비되어 있다. 차별화된 고급 인테리어와 수준 높은 다이닝 서비스로 데이트 코스로 유명하지만, 가족 모임, 바이어 접대 장소로도 적합하다.",02-6207-8998,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=18bf1d1d-87ca-4c26-b4fe-fa4302a30210,강남구
키누카누,서울특별시 강서구 공항대로 247 퀸즈파크나인,"키누카누는 발산역 인근에 있는 뷔페식 스시 전문 맛집이다.
저렴한 가격에 한 번, 맛에 또 한 번 놀라는 가성비 최고의 스시 전문점이다.
메뉴는 영업시간에 따라 간단하게 구성돼 있다.
스시 뷔페의 특징을 잘 살리고 있으며 가족, 직장인들이 많이 찾는 곳이다.
키누카누 이름은 떠다니는 빙산을 의미하는 캐나다 원주민의 언어 키우와 노로 젓는 작은 배 카누가 결합한 것이다.",02-6421-9876,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9486d8f6-62b0-43f3-9149-3d303c82c17d,강서구
헤이더그린,서울특별시 강서구 대장로 58,"헤이더그린은 반려동물과 함께 이용할 수 있는 야외정원 카페이다. 반려견 입장료를 지불하고 입장해야 한다. 반려견 운동장이 따로 마련되어 있지만 이용객 안전을 위해 노키즈 공간으로 운영된다. 도심지와 떨어져 있어 자차를 이용하는 것이 편리하다. 입구에 들어서면 수목이 우거진 사이에 주차를 할 수 있고 넓은 정원을 지나 반려견 운동장, 별장 같은 카페 건물을 만날 수 있다. 내부는 자연 친화적인 원목 소재와 널찍한 자리 배치로 프라이빗 공간을 제공한다.",0507-1333-6512,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a6245658-1cd9-487d-8fbc-5bbd131a6d81,강서구
한옥카페 선운각,서울특별시 강북구 삼양로173길 223,"카페 선운각은 우이신설선 북한산 우이역 2번 출구 인근 도선사 방향에 있는 한옥 카페이다. 이곳은 북한산의 사계절 아름다움을 고스란히 느낄 수 있는 아름다운 공간이다. 조선왕조의 왕궁을 제외하고는 서울에서 가장 큰 민간 한옥으로 고 현대 정주영 회장이 지었다고 한다. 이곳은 본래 한옥 웨딩과 방송 촬영지로만 사용되어오다가, 카페로 개방했다. 커피를 주문하러 가는 통로에는 한옥 카페의 사계절 풍경 사진이 전시되어 있다. 카페에는 오래된 큰 나무들이 그늘을 만들어 여름철 야외에 앉아있어도 덥지 않다. 우이역에서는 걸어서 20분 정도가 걸리며, 주차장은 이용료가 있다.
※ 반려동물 동반 가능",0507-1399-1105,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=46872cb1-7c4a-4185-9a39-421882374203,강북구
비스타 워커힐 서울 피자힐,서울특별시 광진구 워커힐로 177 워커힐호텔,"비스타 워커힐 서울 피자힐은 강변북로 구리 방향 광장사거리 워커힐리조트에 있다. 대한민국 최초의 피자 레스토랑이라는 특징이 있다. 상호에서 알 수 있듯이 피자집은 한강을 볼 수 있는 유명호텔 레스토랑이다. 오븐에 직접 구워 피자와 파스타를 낸다. 대표 인기 피자 가격은 일반 피자의 두 배격이다. 인기 메뉴는 콰트로 피자, 콤비네이션피자다. 콰트로피자는 4가지 맛을 한꺼번에 즐길 수 있어 인기고, 6가지 맛을 즐길 수 있는 세이스피자도 있다. 레스토랑은 세기의 건축가 김수근의 대표 작품이기도 하다. 자동차가 아닌 지하철 2호선이나 5호선 등 대중교통을 이용한다면 셔틀버스를 이용할 수 있다. 건물 1층 키오스크에서 대기 예약을 하면 순서를 기다려 입장한다. 피자를 포장하면 20% 할인 혜택이 있다. 멀지 않은 곳에 아차산 생태공원이 있다.",02-450-4699,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cbf96094-1866-4809-a749-effd4214af13,광진구
신토불이 떡볶이 본점,서울특별시 광진구 자양로43길 42,"신토불이떡볶이 본점은 아차산역 1번 출구 도보로 2분 거리에 있다. 항상 줄 서서 먹는 집으로 유명하다. 이곳의 대표 음식은 물론 떡볶이다. 주재료인 떡살은 두툼하고 쫄깃해 식감이 좋고 양은 푸짐하다. 이곳 떡볶이는 처음엔 달콤하다가 매콤해지면서 중독성을 띠는 맛이다. 원래도 유명했지만, 한 방송에서 여배우가 좋아하는 떡볶이집이라는 것이 알려지면서 더욱 유명해졌다. 서울어린이 대공원이나 아차산 생태공원에서 가족끼리 즐거운 시간을 보낸 후 들러서 즐기기 좋다. 주차시설은 따로 없지만, 지하철역에서 가까워 대중교통 접근성이 좋다.",02-457-2475,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32220726-84df-4902-a0f8-116b1fe985ad,광진구
감동식당,서울특별시 노원구 한글비석로47길 58,"감동식당은 노원역 10번 출구 인근에 있는 등갈비맛집이다. 감동식당은 두 청년 대표가 ‘밥을 먹는 식당’을 넘어 작은 감동과 긍정적인 에너지를 전하고 싶은 마음을 담아 ‘감동식당’이라 지었다. 노원역 10번 출구로 나와 온곡중학교 방면으로 10분 정도 걸으면 감동식당에 도착한다. 주메뉴는 매콤한 등갈비찜이다. 등갈비찜과 황제꼬소밥, 35cm 봉평메밀전 세트는 가성비가 좋은 편. 매일 200인분만 한정 판매한다. 2021년에 등갈비 21톤, 9만 3천 인분을 판매했다. 주변에 불암산, 노원 천문우주과학관, 북서울 미술관 등이 있어 함께 둘러보기 좋다.
※ 반려동물 동반 불가",070-7543-4481,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3d3fc9d5-a533-424e-8f8d-f24741a7f649,노원구
송이네,서울특별시 마포구 포은로8길 21,"좁은 공간의 바 테이블이 있고, 3인석 하나의 단출한 공간의 망원시장 내 떡볶이집이다. 적당한 맵기에 국물을 넉넉하게 담아 먹을 수 있다. 밀떡과 튀김의 조화가 좋다. 시원한 슬러시 맥주를 판매하고 있어 혼술하기 좋다. 슬러시 맥주는 얼음층이 쫀쫀하면서 점점 두꺼워져 시원하게 먹기 좋다.",0507-1424-2876,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c2a67a82-b845-4daf-8fb2-70deaec35ecc,마포구
카페 산아래,서울특별시 강북구 삼양로181길 56,카페 산아래는 북한산우이역 1번 출구 인근에 있는 크로플 맛집이다. 도심 속에서 자연과 만나는 이 카페는 실내를 초록빛 나무들로 꾸며 시원한 정원에 앉아있는 기분이 든다. 카페 통유리창으로 아름다운 산속 풍경들이 보인다. 포토 존이 많아 사진 찍기에 좋은 카페다. 이곳의 대표메뉴는 크로플과 커피이다. 야외 테라스에서는 북한산의 수려한 경치를 보며 자연을 감상할 수 있고 수목 사이 우이천의 흐르는 물소리를 벗 삼아 오붓한 시간을 보내기에 좋은 장소이다. 14세 이상만 입장이 가능한 노키즈 존과 반려동물 입장이 불가능한 노펫존으로 운영되고 있다.,010-4221-8812,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c1906595-fd66-4a05-9054-5bc314319c7c,강북구
닭한마리 공릉본점,서울특별시 노원구 동일로 1020 공릉본점닭한마리,"닭한마리 공릉본점은 태릉입구역 4번 출구에서 도보 5분 거리에 있다. 이 음식점의 주메뉴인 닭한마리가 원조 격인 본점이다. 닭요리는 얼리지 않은 생닭만을 사용해 만든다. 담백한 맛의 육수와 고추씨가 들어간 매운 양념장을 넣어 매콤하게 만든다. 닭요리를 먹은 후 남은 칼칼한 국물에 떡이나 감자, 칼국수 사리를 넣어 먹는다. 음식의 조리 특성상 주문 후 나오기까지 시간이 오래 걸린다. 항상 대기시간이 긴 맛집으로, 방문 전 전화 확인을 하는 편이 좋다. 주차장은 부족한 편이지만, 대신 대중교통 접근성이 좋다. 중랑천 제1체육공원이나 화랑대 철도공원과 가까우니 함께 둘러보기 좋다.",02-972-7459,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ca6712d2-7e98-42da-ac24-581e8100661a,노원구
스시초심,서울특별시 노원구 노해로85길 1,서울에 위치한 오마카세집이다. 합리적인 가격에 고퀄리티 스시 오마카세를 즐길 수 있다. 100%예약제로 운영되고 있어 편안한 분위기에서 식사를 즐길 수 있다.,0507-1433-3491,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=184eb866-2b36-49e3-895b-4c724d38fe55,노원구
TINC,서울특별시 성북구 동소문로10길 34-16 명성교회,"THIS IS NOT A CHURCH(약칭 TINC)는 삼선동4가 37 (구)명성교회에 위치한 다목적 공간이다.
교회의 예배당으로 쓰였던 공간의 성격이 살아있으며 전시, 공연, 촬영, 워크샵 등 다양한 분야의 행사에 열려있다.",010-3234-2858,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=64b6a25e-0711-4b68-bae8-fb7ed77f476f,성북구
현대카드 스토리지,서울특별시 용산구 이태원로 248,"현대카드 스토리지는 다양한 장르의 문화를 소개하는 현대카드의 새로운 형태의 전시공간이다. 화이트 큐브라는 갤러리의 전형적인 형태를 탈피하여, 공간의 기억이 가공되지 않은 채 남아 있는 스토리지는 회화, 사진, 설치 등 다양한 현대미술 장르뿐만 아니라 건축, 디자인, 필름 등을 포괄하는 폭 넓고 실험적인 전시를 선보인다.
'저장고', 혹은 '창고'라는 사전적 의미를 지닌 스토리지는 현재 진행되고 있는 동시대 미술의 의미있는 활동을 담아내는 임시의 보관소이자, 예술적 가능성이 존재하는 열려있는 창고이다.",02-2014-7850,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=16755457-7bc2-45c2-a26b-9eb7601c0b84,용산구
정스패밀리 [한국관광 품질인증/Korea Quality],서울특별시 용산구 효창원로8길 16,"정스패밀리는 서울 용산구 한성한강수아파트에 있는 외국인 전용 게스트하우스다. 주택가에 있어 조용하고, 한강 전망이 뛰어나다. 한강공원 산책을 즐길 수도 있다. 총 2개의 객실에 노트북PC가 비치되어 있다. 체크인 시 환영 음료를 제공하고, 간단한 조식과 사전 예약 시 저녁도 제공한다. 공항버스 정류장과 가깝고 강남, 홍대, 명동 등 서울 주요 관광명소를 대중교통으로 쉽게 갈 수 있다. 열쇠보증금 제도가 있다.",070-7566-2043,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f8fddcbc-c117-40f7-b3d5-927b7724f1ab,용산구
다온스시,서울특별시 성동구 왕십리로 410 센트라스,매일같이 신선한 재료들을 사용하며 음식을 만드는 다온스시는 주문 시 기본 찬으로 장국과 우동을 싱싱한 초밥과 같이 맛볼 수 있다. 이외에도 점심에만 판매하는 점심특선이 준비되어 있으며 초밥뿐만 아니라 돈부리 정식도 많은 사람들의 입맛을 사로잡고 있다.,0507-1439-5591,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=735d7c0c-cb05-405c-886f-a11924796153,성동구
소바연구소,서울특별시 서대문구 명물길 50-9,"신촌에 위치하였으며, 직접 뽑은 수제메밀이라 독특하며 맛있는 맛을 자부한다. 소바에 고등어가 올라가는 재치 있는 메뉴도 있어 도전해볼만 하다. 또한 와사비가 구비되어 있지 않으며 대신 고추장아찌가 준비되어 있어 색다른 맛을 느낄 수 있다.",070-7795-6969,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a39c5ce2-7442-46c3-a84a-70251edf2bd4,서대문구
